timestamp,temperature,humidity,weight
 22/3/19  12:7:0  PM,32.1,11.8,5.36
 22/3/19  12:8:0  PM,32.1,12.4,5.36
 22/3/19  12:9:0  PM,32.1,12.4,5.38
 22/3/19  2:0:0  PM,33.8,11.5,5.41
 22/3/19  2:1:0  PM,33.8,11.5,5.41
 22/3/19  2:2:0  PM,33.8,11.5,5.41
 22/3/19  2:3:0  PM,33.8,11.5,5.41
 22/3/19  2:4:0  PM,33.8,12.4,5.41
 22/3/19  2:5:0  PM,34.2,12.4,5.41
 22/3/19  2:6:0  PM,34.2,12.4,5.41
 22/3/19  2:7:0  PM,34.2,12.4,5.41
 22/3/19  2:8:0  PM,34.2,11.5,5.41
 22/3/19  2:9:0  PM,34.2,11.5,5.41
 22/3/19  4:0:0  PM,33.4,14.9,5.43
 22/3/19  4:1:0  PM,33.4,14.9,5.43
 22/3/19  4:2:0  PM,33.4,14.9,5.43
 22/3/19  4:3:0  PM,33.4,14.9,5.43
 22/3/19  4:4:0  PM,32.1,15.2,5.43
 22/3/19  4:5:0  PM,32.1,14.9,5.43
 22/3/19  4:6:0  PM,32.1,14.9,5.43
 22/3/19  4:7:0  PM,32.1,14.9,5.43
 22/3/19  4:8:0  PM,32.1,14.9,5.43
 22/3/19  4:9:0  PM,32.1,14.9,5.43
 22/3/19  6:0:0  PM,30.3,23.1,5.47
 22/3/19  6:1:0  PM,30.3,23.1,5.47
 22/3/19  6:2:0  PM,30.3,23.1,5.47
 22/3/19  6:3:0  PM,30.3,23.1,5.47
 22/3/19  6:4:0  PM,29.9,23.1,5.47
 22/3/19  6:5:0  PM,29.9,23.6,5.51
 22/3/19  6:6:0  PM,29.9,23.6,5.49
 22/3/19  6:7:0  PM,29.9,23.6,5.49
 22/3/19  6:8:0  PM,29.9,23.1,5.49
 22/3/19  6:9:0  PM,29.9,23.1,5.49
 22/3/19  8:0:0  PM,27.3,31.6,5.43
 22/3/19  8:1:0  PM,27.3,31.6,5.43
 22/3/19  8:2:0  PM,27.3,31.6,5.43
 22/3/19  8:3:0  PM,27.3,31.6,5.43
 22/3/19  8:4:0  PM,27.3,31.6,5.43
 22/3/19  8:5:0  PM,26.4,30.2,5.43
 22/3/19  8:6:0  PM,26.4,31.6,5.43
 22/3/19  8:7:0  PM,26.4,31.6,5.43
 22/3/19  8:8:0  PM,26.4,31.6,5.46
 22/3/19  8:9:0  PM,26.4,31.6,5.49
 23/3/19  8:0:0  AM,26.5,49.2,5.49
 23/3/19  8:1:0  AM,26.5,49.2,5.51
 23/3/19  8:2:0  AM,26.5,49.2,5.51
 23/3/19  8:3:0  AM,26.1,49.2,5.51
 23/3/19  8:4:0  AM,26.1,48.3,5.51
 23/3/19  8:5:0  AM,26.1,48.3,5.54
 23/3/19  8:6:0  AM,26.1,48.3,5.54
 23/3/19  8:7:0  AM,27.4,49.2,5.54
 23/3/19  8:8:0  AM,27.4,49.2,5.54
 23/3/19  8:9:0  AM,27.4,49.2,5.54
 23/3/19  10:0:0  AM,29.3,27.1,5.56
 23/3/19  10:1:0  AM,29.3,27.1,5.56
 23/3/19  10:2:0  AM,29.3,27.1,5.56
 23/3/19  10:3:0  AM,29.3,27.1,5.56
 23/3/19  10:4:0  AM,29.3,28.5,5.56
 23/3/19  10:5:0  AM,29.7,28.5,5.57
 23/3/19  10:6:0  AM,29.7,28.5,5.57
 23/3/19  10:7:0  AM,29.7,27.1,5.57
 23/3/19  10:8:0  AM,29.7,27.1,5.57
 23/3/19  10:9:0  AM,29.7,27.1,5.57
 23/3/19  12:0:0  PM,32.5,18.5,5.58
 23/3/19  12:1:0  PM,32.5,18.5,5.58
 23/3/19  12:2:0  PM,32.5,18.5,5.58
 23/3/19  12:3:0  PM,32.5,18.5,5.58
 23/3/19  12:4:0  PM,32.5,18.5,5.58
 23/3/19  12:5:0  PM,31.8,19.1,5.52
 23/3/19  12:6:0  PM,31.8,19.1,5.52
 23/3/19  12:7:0  PM,31.8,19.1,5.52
 23/3/19  12:8:0  PM,31.8,18.5,5.52
 23/3/19  12:9:0  PM,31.8,18.5,5.57
 23/3/19  2:0:0  PM,36.5,16.2,5.57
 23/3/19  2:1:0  PM,36.5,16.2,5.57
 23/3/19  2:2:0  PM,36.5,16.2,5.54
 23/3/19  2:3:0  PM,36.5,16.2,5.54
 23/3/19  2:4:0  PM,36.5,17.2,5.54
 23/3/19  2:5:0  PM,35.4,17.2,5.54
 23/3/19  2:6:0  PM,35.4,17.2,5.54
 23/3/19  2:7:0  PM,35.4,16.2,5.54
 23/3/19  2:8:0  PM,36.5,16.2,5.54
 23/3/19  2:9:0  PM,36.5,16.2,5.54
 23/3/19  4:0:0  PM,32.5,17.8,5.58
 23/3/19  4:1:0  PM,32.5,17.8,5.58
 23/3/19  4:2:0  PM,32.5,17.8,5.58
 23/3/19  4:3:0  PM,32.5,17.8,5.58
 23/3/19  4:4:0  PM,32.5,18.3,5.53
 23/3/19  4:5:0  PM,32.1,18.3,5.53
 23/3/19  4:6:0  PM,32.1,18.3,5.53
 23/3/19  4:7:0  PM,32.1,17.8,5.53
 23/3/19  4:8:0  PM,32.1,17.8,5.53
 23/3/19  4:9:0  PM,32.1,17.8,5.53
 23/3/19  6:0:0  PM,30.3,23.4,5.57
 23/3/19  6:1:0  PM,30.3,23.4,5.57
 23/3/19  6:2:0  PM,30.3,23.4,5.57
 23/3/19  6:3:0  PM,30.3,23.4,5.52
 23/3/19  6:4:0  PM,30.3,24.1,5.52
 23/3/19  6:5:0  PM,30.7,24.1,5.52
 23/3/19  6:6:0  PM,30.7,24.1,5.57
 23/3/19  6:7:0  PM,30.7,23.4,5.57
 23/3/19  6:8:0  PM,30.7,23.4,5.57
 23/3/19  6:9:0  PM,30.7,23.4,5.57
 23/3/19  8:0:0  PM,29.8,32.5,5.59
 23/3/19  8:1:0  PM,29.8,32.5,5.59
 23/3/19  8:2:0  PM,29.8,32.5,5.59
 23/3/19  8:3:0  PM,29.8,32.5,5.59
 23/3/19  8:4:0  PM,29.8,32.5,5.59
 23/3/19  8:5:0  PM,29.8,33.1,5.61
 23/3/19  8:6:0  PM,30.2,33.1,5.61
 23/3/19  8:7:0  PM,30.2,33.1,5.61
 23/3/19  8:8:0  PM,30.2,33.1,5.61
 23/3/19  8:9:0  PM,30.2,32.5,5.61
 24/3/19  8:0:0  AM,26.2,55.5,5.62
 24/3/19  8:1:0  AM,26.2,55.5,5.62
 24/3/19  8:2:0  AM,26.2,55.5,5.62
 24/3/19  8:3:0  AM,26.5,55.5,5.64
 24/3/19  8:4:0  AM,26.5,54.3,5.64
 24/3/19  8:5:0  AM,26.5,54.3,5.64
 24/3/19  8:6:0  AM,26.5,54.3,5.67
 24/3/19  8:7:0  AM,26.2,55.5,5.67
 24/3/19  8:8:0  AM,26.2,55.5,5.67
 24/3/19  8:9:0  AM,26.2,55.5,5.69
 24/3/19  10:0:0  AM,34.7,25.3,5.69
 24/3/19  10:1:0  AM,34.7,25.3,5.69
 24/3/19  10:2:0  AM,34.7,25.3,5.63
 24/3/19  10:3:0  AM,34.7,25.3,5.63
 24/3/19  10:4:0  AM,35.2,26.2,5.63
 24/3/19  10:5:0  AM,35.2,26.2,5.63
 24/3/19  10:6:0  AM,35.2,26.2,5.63
 24/3/19  10:7:0  AM,34.7,25.3,5.63
 24/3/19  10:8:0  AM,34.7,25.3,5.63
 24/3/19  10:9:0  AM,34.7,25.3,5.69
 24/3/19  12:0:0  PM,35.4,15.8,5.73
 24/3/19  12:1:0  PM,35.4,15.8,5.73
 24/3/19  12:2:0  PM,35.4,15.8,5.73
 24/3/19  12:3:0  PM,35.4,15.8,5.71
 24/3/19  12:4:0  PM,35.8,14.9,5.71
 24/3/19  12:5:0  PM,35.8,14.9,5.71
 24/3/19  12:6:0  PM,35.8,14.9,5.71
 24/3/19  12:7:0  PM,35.4,14.9,5.74
 24/3/19  12:8:0  PM,35.4,15.8,5.74
 24/3/19  12:9:0  PM,35.4,15.8,5.74
 24/3/19  2:0:0  PM,36.3,17.5,5.74
 24/3/19  2:1:0  PM,36.3,17.5,5.75
 24/3/19  2:2:0  PM,36.3,17.5,5.75
 24/3/19  2:3:0  PM,36.3,17.5,5.75
 24/3/19  2:4:0  PM,36.3,17.5,5.75
 24/3/19  2:5:0  PM,35.9,18.4,5.72
 24/3/19  2:6:0  PM,35.9,18.4,5.72
 24/3/19  2:7:0  PM,35.9,18.4,5.72
 24/3/19  2:8:0  PM,36.3,17.5,5.72
 24/3/19  2:9:0  PM,36.3,17.5,5.78
 24/3/19  4:0:0  PM,34.6,16.4,5.78
 24/3/19  4:1:0  PM,34.6,16.4,5.78
 24/3/19  4:2:0  PM,34.6,16.4,5.78
 24/3/19  4:3:0  PM,34.6,16.4,5.78
 24/3/19  4:4:0  PM,34.6,15.9,5.74
 24/3/19  4:5:0  PM,35.1,15.9,5.74
 24/3/19  4:6:0  PM,35.1,15.9,5.74
 24/3/19  4:7:0  PM,35.1,16.4,5.74
 24/3/19  4:8:0  PM,34.6,16.4,5.74
 24/3/19  4:9:0  PM,34.6,16.4,5.74
 24/3/19  6:0:0  PM,32.5,21.5,5.79
 24/3/19  6:1:0  PM,32.5,15.4,5.79
 24/3/19  6:2:0  PM,32.5,15.4,5.79
 24/3/19  6:3:0  PM,32.5,15.4,5.79
 24/3/19  6:4:0  PM,32.5,15.4,5.74
 24/3/19  6:5:0  PM,31.9,14.8,5.74
 24/3/19  6:6:0  PM,31.9,14.8,5.74
 24/3/19  6:7:0  PM,31.9,14.8,5.78
 24/3/19  6:8:0  PM,32.5,15.4,5.78
 24/3/19  6:9:0  PM,32.5,15.4,5.78
 24/3/19  8:0:0  PM,31.8,26.5,5.78
 24/3/19  8:1:0  PM,31.8,26.5,5.76
 24/3/19  8:2:0  PM,31.8,26.5,5.76
 24/3/19  8:3:0  PM,31.8,26.5,5.76
 24/3/19  8:4:0  PM,31.8,25.8,5.76
 24/3/19  8:5:0  PM,32.4,25.8,5.76
 24/3/19  8:6:0  PM,32.4,25.8,5.77
 24/3/19  8:7:0  PM,32.4,26.5,5.77
 24/3/19  8:8:0  PM,31.8,26.5,5.77
 24/3/19  8:9:0  PM,31.8,26.5,5.79
 25/3/19  8:0:0  AM,28.4,47.3,5.79
 25/3/19  8:1:0  AM,28.4,47.3,5.79
 25/3/19  8:2:0  AM,28.4,47.3,5.79
 25/3/19  8:3:0  AM,28.4,47.3,5.81
 25/3/19  8:4:0  AM,28.4,46.5,5.81
 25/3/19  8:5:0  AM,26.8,46.5,5.81
 25/3/19  8:6:0  AM,26.8,46.5,5.81
 25/3/19  8:7:0  AM,28.4,46.5,5.84
 25/3/19  8:8:0  AM,28.4,47.3,5.84
 25/3/19  8:9:0  AM,28.4,47.3,5.84
 25/3/19  10:0:0  AM,34.1,26.4,5.82
 25/3/19  10:1:0  AM,34.1,26.4,5.82
 25/3/19  10:2:0  AM,34.1,26.4,5.82
 25/3/19  10:3:0  AM,34.1,26.4,5.81
 25/3/19  10:4:0  AM,33.8,26.4,5.81
 25/3/19  10:5:0  AM,33.8,27.1,5.86
 25/3/19  10:6:0  AM,33.8,27.1,5.86
 25/3/19  10:7:0  AM,34.1,27.1,5.86
 25/3/19  10:8:0  AM,34.1,26.4,5.86
 25/3/19  10:9:0  AM,34.1,26.4,5.82
 25/3/19  12:0:0  PM,36.4,19.2,5.82
 25/3/19  12:1:0  PM,36.4,19.2,5.82
 25/3/19  12:2:0  PM,36.4,19.2,5.82
 25/3/19  12:3:0  PM,36.4,19.2,5.84
 25/3/19  12:4:0  PM,36.4,19.2,5.84
 25/3/19  12:5:0  PM,35.9,19.4,5.84
 25/3/19  12:6:0  PM,35.9,19.4,5.84
 25/3/19  12:7:0  PM,35.9,19.4,5.79
 25/3/19  12:8:0  PM,36.4,19.2,5.79
 25/3/19  12:9:0  PM,36.4,19.2,5.79
 25/3/19  2:0:0  PM,38.6,17.3,5.79
 25/3/19  2:1:0  PM,38.6,17.3,5.79
 25/3/19  2:2:0  PM,38.6,17.3,5.81
 25/3/19  2:3:0  PM,38.6,17.3,5.85
 25/3/19  2:4:0  PM,38.6,17.3,5.85
 25/3/19  2:5:0  PM,38.2,16.8,5.85
 25/3/19  2:6:0  PM,38.2,16.8,5.87
 25/3/19  2:7:0  PM,38.2,17.3,5.87
 25/3/19  2:8:0  PM,38.6,17.3,5.87
 25/3/19  2:9:0  PM,38.6,17.3,5.87
 25/3/19  4:0:0  PM,38.1,22.1,5.87
 25/3/19  4:1:0  PM,38.1,22.1,5.85
 25/3/19  4:2:0  PM,38.1,22.1,5.85
 25/3/19  4:3:0  PM,38.1,22.1,5.85
 25/3/19  4:4:0  PM,38.1,22.1,5.85
 25/3/19  4:5:0  PM,37.3,23.4,5.89
 25/3/19  4:6:0  PM,37.3,23.4,5.89
 25/3/19  4:7:0  PM,37.3,23.4,5.89
 25/3/19  4:8:0  PM,38.1,22.1,5.89
 25/3/19  4:9:0  PM,38.1,22.1,5.84
 25/3/19  6:0:0  PM,36.5,23.8,5.84
 25/3/19  6:1:0  PM,36.5,23.8,5.84
 25/3/19  6:2:0  PM,36.5,23.8,5.84
 25/3/19  6:3:0  PM,36.5,23.8,5.84
 25/3/19  6:4:0  PM,36.5,23.8,5.84
 25/3/19  6:5:0  PM,37.2,24.2,5.82
 25/3/19  6:6:0  PM,37.2,24.2,5.82
 25/3/19  6:7:0  PM,37.2,24.2,5.82
 25/3/19  6:8:0  PM,36.5,23.8,5.87
 25/3/19  6:9:0  PM,36.5,23.8,5.87
 25/3/19  8:0:0  PM,33.2,24.9,5.87
 25/3/19  8:1:0  PM,33.2,24.9,5.89
 25/3/19  8:2:0  PM,33.2,24.9,5.89
 25/3/19  8:3:0  PM,33.2,24.9,5.89
 25/3/19  8:4:0  PM,33.2,24.9,5.88
 25/3/19  8:5:0  PM,32.9,25.1,5.88
 25/3/19  8:6:0  PM,32.9,25.1,5.88
 25/3/19  8:7:0  PM,32.9,25.1,5.88
 25/3/19  8:8:0  PM,33.2,24.9,5.88
 25/3/19  8:9:0  PM,33.2,24.9,5.88
 26/3/19  8:0:0  AM,28.4,43.4,5.87
 26/3/19  8:1:0  AM,28.4,43.4,5.87
 26/3/19  8:2:0  AM,28.4,43.4,5.87
 26/3/19  8:3:0  AM,28.4,,5.87
 26/3/19  8:4:0  AM,28.4,42.8,5.87
 26/3/19  8:5:0  AM,26.8,42.8,5.82
 26/3/19  8:6:0  AM,26.8,42.8,5.82
 26/3/19  8:7:0  AM,28.4,42.8,5.89
 26/3/19  8:8:0  AM,28.4,43.4,5.89
 26/3/19  8:9:0  AM,28.4,43.4,5.89
 26/3/19  10:0:0  AM,34.1,23.7,5.89
 26/3/19  10:1:0  AM,34.1,23.7,5.91
 26/3/19  10:2:0  AM,34.1,23.7,5.91
 26/3/19  10:3:0  AM,34.1,23.7,5.91
 26/3/19  10:4:0  AM,33.8,23.7,5.91
 26/3/19  10:5:0  AM,33.8,22.4,5.91
 26/3/19  10:6:0  AM,33.8,22.4,5.93
 26/3/19  10:7:0  AM,34.1,23.7,5.93
 26/3/19  10:8:0  AM,34.1,23.7,5.93
 26/3/19  10:9:0  AM,34.1,23.7,5.93
 26/3/19  12:0:0  PM,36.4,18.3,5.94
 26/3/19  12:1:0  PM,36.4,18.3,5.94
 26/3/19  12:2:0  PM,36.4,18.3,5.94
 26/3/19  12:3:0  PM,36.4,18.3,5.94
 26/3/19  12:4:0  PM,36.4,17.3,5.97
 26/3/19  12:5:0  PM,35.9,17.3,5.97
 26/3/19  12:5:0  PM,35.9,17.3,5.97
 26/3/19  12:7:0  PM,35.9,18.3,5.97
 26/3/19  12:8:0  PM,36.4,18.3,5.97
 26/3/19  12:9:0  PM,36.4,18.3,5.97
 26/3/19  2:0:0  PM,38.6,18.3,5.97
 26/3/19  2:1:0  PM,38.6,18.3,5.93
 26/3/19  2:2:0  PM,38.6,18.3,5.93
 26/3/19  2:3:0  PM,38.6,18.3,5.93
 26/3/19  2:4:0  PM,38.6,17.9,5.93
 26/3/19  2:5:0  PM,38.2,17.9,5.93
 26/3/19  2:6:0  PM,38.2,17.9,5.97
 26/3/19  2:7:0  PM,38.2,18.3,5.94
 26/3/19  2:8:0  PM,38.6,18.3,5.94
 26/3/19  2:9:0  PM,38.6,18.3,5.94
 26/3/19  4:0:0  PM,38.1,16.9,5.94
 26/3/19  4:1:0  PM,38.1,16.9,5.92
 25/3/19  4:2:0  PM,38.1,16.9,5.92
 26/3/19  4:3:0  PM,38.1,16.9,5.92
 26/3/19  4:4:0  PM,38.1,15.8,5.92
 26/3/19  4:5:0  PM,37.3,15.8,5.96
 26/3/19  4:6:0  PM,37.3,15.8,5.96
 26/3/19  4:7:0  PM,37.3,16.9,5.96
 26/3/19  4:8:0  PM,38.1,16.9,5.96
 26/3/19  4:9:0  PM,38.1,16.9,5.97
 26/3/19  6:0:0  PM,36.5,23.5,5.97
 26/3/19  6:1:0  PM,36.5,23.5,5.97
 26/3/19  6:2:0  PM,36.5,23.5,5.98
 26/3/19  6:3:0  PM,36.5,23.5,5.98
 26/3/19  6:4:0  PM,36.5,22.9,5.98
 26/3/19  6:5:0  PM,37.2,22.9,5.95
 26/3/19  6:6:0  PM,37.2,22.9,5.95
 26/3/19  6:7:0  PM,37.2,23.5,5.95
 26/3/19  6:8:0  PM,36.5,23.5,5.95
 26/3/19  6:9:0  PM,36.5,23.5,5.95
 26/3/19  8:0:0  PM,33.2,27.9,5.95
 26/3/19  8:1:0  PM,33.2,27.9,5.97
 26/3/19  8:2:0  PM,33.2,27.9,5.97
 26/3/19  8:3:0  PM,33.2,27.9,5.97
 26/3/19  8:4:0  PM,33.2,27.9,5.97
 26/3/19  8:5:0  PM,32.9,28.5,5.99
 26/3/19  8:6:0  PM,31.2,28.5,5.99
 26/3/19  8:7:0  PM,31.2,28.5,5.99
 26/3/19  8:8:0  PM,31.2,28.5,5.99
 26/3/19  8:9:0  PM,31.2,28.5,5.99
 27/3/19  8:0:0  AM,28.4,48.4,6.02
 27/3/19  8:1:0  AM,28.4,48.4,6.02
 27/3/19  8:2:0  AM,28.4,48.4,6.02
 27/3/19  8:3:0  AM,28.4,48.4,6.02
 27/3/19  8:4:0  AM,28.4,47.6,6.02
 27/3/19  8:5:0  AM,26.8,47.6,6.07
 27/3/19  8:6:0  AM,26.8,47.6,6.07
 27/3/19  8:7:0  AM,28.4,48.4,6.05
 27/3/19  8:8:0  AM,28.4,48.4,6.05
 27/3/19  8:9:0  AM,28.4,48.4,6.05
 27/3/19  10:0:0  AM,34.1,20.4,6.05
 27/3/19  10:1:0  AM,34.1,20.4,6.07
 27/3/19  10:2:0  AM,34.1,20.4,6.07
 27/3/19  10:3:0  AM,34.1,20.4,6.06
 27/3/19  10:4:0  AM,33.8,20.4,6.06
 27/3/19  10:5:0  AM,33.8,19.6,6.06
 27/3/19  10:6:0  AM,33.8,19.6,6.03
 27/3/19  10:7:0  AM,34.1,19.6,6.03
 27/3/19  10:8:0  AM,34.1,20.4,6.03
 27/3/19  10:9:0  AM,34.1,20.4,6.03
 27/3/19  12:0:0  PM,36.4,14.2,6.06
 27/3/19  12:1:0  PM,36.4,14.2,6.06
 27/3/19  12:2:0  PM,36.4,14.2,6.06
 27/3/19  12:3:0  PM,36.4,14.2,6.06
 27/3/19  12:4:0  PM,36.4,15.6,6.08
 27/3/19  12:5:0  PM,35.9,15.6,6.08
 27/3/19  12:5:0  PM,35.9,15.6,6.08
 27/3/19  12:7:0  PM,35.9,15.6,6.08
 27/3/19  12:8:0  PM,36.4,14.2,6.08
 27/3/19  12:9:0  PM,36.4,14.2,6.07
 27/3/19  2:0:0  PM,38.6,13.1,6.07
 27/3/19  2:1:0  PM,38.6,13.1,6.03
 27/3/19  2:2:0  PM,38.6,13.1,6.03
 27/3/19  2:3:0  PM,38.6,13.1,6.03
 27/3/19  2:4:0  PM,38.6,13.1,6.03
 27/3/19  2:5:0  PM,38.2,12.8,6.13
 27/3/19  2:6:0  PM,38.2,12.8,6.13
 27/3/19  2:7:0  PM,38.2,12.8,6.13
 27/3/19  2:8:0  PM,38.6,13.1,6.13
 27/3/19  2:9:0  PM,38.6,13.1,6.15
 27/3/19  4:0:0  PM,38.1,32.5,6.15
 27/3/19  4:1:0  PM,38.1,32.5,6.15
 27/3/19  4:2:0  PM,38.1,32.5,6.15
 27/3/19  4:3:0  PM,38.1,32.5,6.15
 27/3/19  4:4:0  PM,38.1,32.5,6.15
 27/3/19  4:5:0  PM,37.6,33.2,6.17
 27/3/19  4:6:0  PM,37.6,33.2,6.17
 27/3/19  4:7:0  PM,37.6,33.2,6.17
 27/3/19  4:8:0  PM,37.6,32.5,6.17
 27/3/19  4:9:0  PM,37.3,32.5,6.17
 27/3/19  6:0:0  PM,37.6,38.7,6.17
 27/3/19  6:1:0  PM,37.6,38.7,6.14
 27/3/19  6:2:0  PM,37.6,38.7,6.14
 27/3/19  6:3:0  PM,37.6,38.7,6.14
 27/3/19  6:4:0  PM,36.5,38.7,6.14
 27/3/19  6:5:0  PM,37.2,37.5,6.14
 27/3/19  6:6:0  PM,37.2,37.5,6.14
 27/3/19  6:7:0  PM,37.2,37.5,6.18
 27/3/19  6:8:0  PM,36.5,38.7,6.18
 27/3/19  6:9:0  PM,36.5,38.7,6.14
 27/3/19  8:0:0  PM,33.7,54.2,6.14
 27/3/19  8:1:0  PM,33.7,54.2,6.14
 27/3/19  8:2:0  PM,33.7,54.2,6.18
 27/3/19  8:3:0  PM,33.7,54.2,6.19
 27/3/19  8:4:0  PM,32.1,54.2,6.19
 27/3/19  8:5:0  PM,32.1,54.7,6.19
 27/3/19  8:6:0  PM,32.1,54.7,6.19
 27/3/19  8:7:0  PM,32.1,54.7,6.19
 27/3/19  8:8:0  PM,32.1,54.2,6.14
 27/3/19  8:9:0  PM,32.1,54.2,6.14
 28/3/19  8:0:0  AM,28.4,59.3,6.14
 28/3/19  8:1:0  AM,28.4,59.3,6.14
 28/3/19  8:2:0  AM,28.4,59.3,6.14
 28/3/19  8:3:0  AM,28.4,59.3,6.14
 28/3/19  8:4:0  AM,28.4,58.3,6.18
 28/3/19  8:5:0  AM,26.8,58.3,6.18
 28/3/19  8:6:0  AM,26.8,58.3,6.16
 28/3/19  8:7:0  AM,28.4,59.3,6.16
 28/3/19  8:8:0  AM,28.4,59.3,6.16
 28/3/19  8:9:0  AM,28.4,59.3,6.18
 28/3/19  10:0:0  AM,34.1,23.4,6.21
 28/3/19  10:1:0  AM,34.1,23.4,6.21
 28/3/19  10:2:0  AM,34.1,23.4,6.21
 28/3/19  10:3:0  AM,34.1,23.4,6.21
 28/3/19  10:4:0  AM,33.8,23.4,6.24
 28/3/19  10:5:0  AM,33.8,22.7,6.24
 28/3/19  10:6:0  AM,33.8,22.7,6.24
 28/3/19  10:7:0  AM,34.1,22.7,6.24
 28/3/19  10:8:0  AM,34.1,23.4,6.26
 28/3/19  10:9:0  AM,34.1,23.4,6.26
 28/3/19  12:0:0  PM,36.4,14.9,6.28
 28/3/19  12:1:0  PM,36.4,14.9,6.28
 28/3/19  12:2:0  PM,36.4,14.9,6.28
 28/3/19  12:3:0  PM,36.4,14.9,6.28
 28/3/19  12:4:0  PM,36.4,15.2,6.26
 28/3/19  12:5:0  PM,35.9,15.2,6.29
 28/3/19  12:5:0  PM,35.9,15.2,6.29
 28/3/19  12:7:0  PM,35.9,14.9,6.29
 28/3/19  12:8:0  PM,36.4,14.9,6.29
 28/3/19  12:9:0  PM,36.4,14.9,6.29
 28/3/19  2:0:0  PM,38.6,13.8,6.19
 28/3/19  2:1:0  PM,38.6,13.8,6.19
 28/3/19  2:2:0  PM,38.6,13.8,6.19
 28/3/19  2:3:0  PM,38.6,13.8,6.19
 28/3/19  2:4:0  PM,38.6,12.8,6.19
 28/3/19  2:5:0  PM,38.2,12.8,6.25
 28/3/19  2:6:0  PM,38.2,12.8,6.25
 28/3/19  2:7:0  PM,38.2,13.8,6.25
 28/3/19  2:8:0  PM,38.6,13.8,6.25
 28/3/19  2:9:0  PM,38.6,13.8,6.25
 28/3/19  4:0:0  PM,38.1,12.5,6.27
 28/3/19  4:1:0  PM,38.1,12.5,6.27
 28/3/19  4:2:0  PM,38.1,12.5,6.27
 28/3/19  4:3:0  PM,38.1,12.5,6.27
 28/3/19  4:4:0  PM,38.1,12.5,6.27
 28/3/19  4:5:0  PM,39.3,12.5,6.24
 28/3/19  4:6:0  PM,39.3,12.5,6.24
 28/3/19  4:7:0  PM,39.3,12.5,6.24
 28/3/19  4:8:0  PM,38.7,12.5,6.24
 28/3/19  4:9:0  PM,38.7,12.5,6.24
 28/3/19  6:0:0  PM,38.7,19.8,6.24
 28/3/19  6:1:0  PM,38.7,19.8,6.21
 28/3/19  6:2:0  PM,39.3,19.8,6.21
 28/3/19  6:3:0  PM,39.3,19.8,6.21
 28/3/19  6:4:0  PM,36.5,19.8,6.21
 28/3/19  6:5:0  PM,37.2,18.5,6.27
 28/3/19  6:6:0  PM,37.2,18.5,6.27
 28/3/19  6:7:0  PM,37.2,19.8,6.27
 28/3/19  6:8:0  PM,36.5,19.8,6.27
 28/3/19  6:9:0  PM,36.5,19.8,6.29
 28/3/19  8:0:0  PM,33.7,30.4,6.29
 28/3/19  8:1:0  PM,33.7,30.4,6.29
 28/3/19  8:2:0  PM,33.7,30.4,6.27
 28/3/19  8:3:0  PM,33.7,30.4,6.27
 28/3/19  8:4:0  PM,32.5,31.3,6.27
 28/3/19  8:5:0  PM,32.5,31.3,
 28/3/19  8:6:0  PM,32.5,31.3,6.26
 28/3/19  8:7:0  PM,32.5,30.4,6.26
 28/3/19  8:8:0  PM,33.7,30.4,6.26
 28/3/19  8:9:0  PM,33.7,30.4,6.26
 29/3/19  8:0:0  AM,27.1,53.5,6.31
 29/3/19  8:1:0  AM,27.1,53.5,6.31
 29/3/19  8:2:0  AM,27.1,53.5,6.31
 29/3/19  8:3:0  AM,27.1,53.5,6.31
 29/3/19  8:4:0  AM,26.8,52.8,6.31
 29/3/19  8:5:0  AM,26.8,52.8,6.31
 29/3/19  8:6:0  AM,26.8,52.8,6.31
 29/3/19  8:7:0  AM,26.8,52.8,6.35
 29/3/19  8:8:0  AM,27.1,53.5,6.35
 29/3/19  8:9:0  AM,27.1,53.5,6.35
 29/3/19  10:0:0  AM,34.1,48.7,6.35
 29/3/19  10:1:0  AM,34.1,48.7,6.35
 29/3/19  10:2:0  AM,34.1,48.7,6.37
 29/3/19  10:3:0  AM,34.1,48.7,6.37
 29/3/19  10:4:0  AM,33.8,47.3,6.37
 29/3/19  10:5:0  AM,33.8,47.3,6.38
 29/3/19  10:6:0  AM,33.8,47.3,6.38
 29/3/19  10:7:0  AM,34.1,48.7,6.38
 29/3/19  10:8:0  AM,34.1,48.7,6.38
 29/3/19  10:9:0  AM,34.1,48.7,6.38
 29/3/19  12:0:0  PM,36.4,35.4,6.35
 29/3/19  12:1:0  PM,36.4,35.4,6.35
 29/3/19  12:2:0  PM,36.4,35.4,6.35
 29/3/19  12:3:0  PM,36.4,35.4,6.35
 29/3/19  12:4:0  PM,36.4,33.8,6.35
 29/3/19  12:5:0  PM,35.9,33.8,6.35
 29/3/19  12:5:0  PM,35.9,33.8,6.34
 29/3/19  12:7:0  PM,36.3,35.4,6.34
 29/3/19  12:8:0  PM,36.3,35.4,6.34
 29/3/19  12:9:0  PM,36.3,35.4,6.38
 29/3/19  2:0:0  PM,38.6,23.9,6.38
 29/3/19  2:1:0  PM,38.6,23.9,6.38
 29/3/19  2:2:0  PM,38.6,23.9,6.38
 29/3/19  2:3:0  PM,38.6,23.9,6.35
 29/3/19  2:4:0  PM,38.6,23.9,6.35
 29/3/19  2:5:0  PM,38.2,24.2,6.35
